metric_type,metric_name,value
torque_average,mean,-1.5252365195381654
torque_average,max,21.798049558278493
torque_average,min,-61.539174734178445
torque_average,sum,-2391.5708626358432
torque_average,std,13.9914703582334
torque_average,joint_0_mean,0.8559855332227351
torque_average,joint_0_max,11.1708674495338
torque_average,joint_0_min,-9.55779056177958
torque_average,joint_1_mean,-30.40538349922028
torque_average,joint_1_max,4.1129277062771195
torque_average,joint_1_min,-61.539174734178445
torque_average,joint_2_mean,0.8845321391555784
torque_average,joint_2_max,7.760923757086546
torque_average,joint_2_min,-9.305572174666066
torque_average,joint_3_mean,16.125839393306638
torque_average,joint_3_max,21.798049558278493
torque_average,joint_3_min,-4.586497095217579
torque_average,joint_4_mean,0.1334589020503598
torque_average,joint_4_max,2.6621335765909957
torque_average,joint_4_min,-3.7094572362860463
torque_average,joint_5_mean,1.884409088883677
torque_average,joint_5_max,7.0716314223508085
torque_average,joint_5_min,-4.681006015057299
torque_average,joint_6_mean,-0.1554971941658581
torque_average,joint_6_max,1.7095225058862855
torque_average,joint_6_min,-3.9767768768668352
torque_current,mean,-1.5290589396717262
torque_current,max,22.29505147319221
torque_current,min,-65.25674925691935
torque_current,sum,-2397.564417405267
torque_current,std,14.051054948047092
torque_current,joint_0_mean,0.8555992807156695
torque_current,joint_0_max,14.725861861457147
torque_current,joint_0_min,-9.855204346923314
torque_current,joint_1_mean,-30.432412845682848
torque_current,joint_1_max,7.588227589559138
torque_current,joint_1_min,-65.25674925691935
torque_current,joint_2_mean,0.8886608754830058
torque_current,joint_2_max,10.224303092132235
torque_current,joint_2_min,-9.458740319161958
torque_current,joint_3_mean,16.122805695957776
torque_current,joint_3_max,22.29505147319221
torque_current,joint_3_min,-7.8812568422233715
torque_current,joint_4_mean,0.1335248267614145
torque_current,joint_4_max,3.860400204069526
torque_current,joint_4_min,-3.747085117197903
torque_current,joint_5_mean,1.8830924223397427
torque_current,joint_5_max,7.707734954810677
torque_current,joint_5_min,-6.6653144980539
torque_current,joint_6_mean,-0.15468283327684196
torque_current,joint_6_max,2.113013156494356
torque_current,joint_6_min,-4.294460888083779
velocity,mean,0.024190334264006384
velocity,max,0.7016730571846351
velocity,min,-0.8316838632927308
velocity,sum,37.93044412596201
velocity,std,0.21698056391323356
velocity,joint_0_mean,0.012550941355126499
velocity,joint_0_max,0.1394166086748154
velocity,joint_0_min,-0.11779029537983204
velocity,joint_1_mean,0.03371617325416669
velocity,joint_1_max,0.7016730571846351
velocity,joint_1_min,-0.5149165511421349
velocity,joint_2_mean,0.03314453149673834
velocity,joint_2_max,0.3102312221447245
velocity,joint_2_min,-0.3131983187882463
velocity,joint_3_mean,0.024189219951601025
velocity,joint_3_max,0.5762080725286298
velocity,joint_3_min,-0.43011122414863895
velocity,joint_4_mean,-0.001116184739865607
