metric_type,metric_name,value
torque_average,mean,-0.7212205845532188
torque_average,max,22.052402874196133
torque_average,min,-55.641765047799325
torque_average,sum,-827.9612310670952
torque_average,std,11.291376325842156
torque_average,joint_0_mean,-1.8028681577394796
torque_average,joint_0_max,8.146164038256762
torque_average,joint_0_min,-9.429656915993618
torque_average,joint_1_mean,-21.04842799691533
torque_average,joint_1_max,7.946260326019372
torque_average,joint_1_min,-55.641765047799325
torque_average,joint_2_mean,-0.8797006438835623
torque_average,joint_2_max,8.343067093536469
torque_average,joint_2_min,-6.020183873084886
torque_average,joint_3_mean,15.894764730637938
torque_average,joint_3_max,22.052402874196133
torque_average,joint_3_min,-5.911612666271116
torque_average,joint_4_mean,0.021789701728664915
torque_average,joint_4_max,2.944409313974707
torque_average,joint_4_min,-1.9711682777844328
torque_average,joint_5_mean,1.6059240696053054
torque_average,joint_5_max,6.453249348464855
torque_average,joint_5_min,-3.0538298442975025
torque_average,joint_6_mean,1.1599742046939285
torque_average,joint_6_max,2.8247758776862266
torque_average,joint_6_min,-0.19369534083913653
torque_current,mean,-0.7222952836201223
torque_current,max,23.597098257791057
torque_current,min,-59.34284863019847
torque_current,sum,-829.1949855959004
torque_current,std,11.315535386855597
torque_current,joint_0_mean,-1.8040016778581063
torque_current,joint_0_max,11.444658349284387
torque_current,joint_0_min,-10.77138813832167
torque_current,joint_1_mean,-20.96533529123391
torque_current,joint_1_max,8.279862874848599
torque_current,joint_1_min,-59.34284863019847
torque_current,joint_2_mean,-0.8785640742415984
torque_current,joint_2_max,11.375161713313224
torque_current,joint_2_min,-7.587261544330775
torque_current,joint_3_mean,15.821823813032637
torque_current,joint_3_max,23.597098257791057
torque_current,joint_3_min,-6.014167092341896
torque_current,joint_4_mean,0.015688058569731083
torque_current,joint_4_max,5.091393531861569
torque_current,joint_4_min,-2.089938374117467
torque_current,joint_5_mean,1.593535090154244
torque_current,joint_5_max,8.928769730445092
torque_current,joint_5_min,-3.309678983657132
torque_current,joint_6_mean,1.1607870962361402
torque_current,joint_6_max,3.1025085146545077
torque_current,joint_6_min,-0.39617308536864043
velocity,mean,0.006232730418218764
velocity,max,0.4595225294848097
velocity,min,-0.5651764468176732
velocity,sum,7.155174520115141
