metric_type,metric_name,value
torque_average,mean,-2.600008656808
torque_average,max,21.751959456148967
torque_average,min,-55.94325893305876
torque_average,sum,-6133.420421410072
torque_average,std,15.6972838517556
torque_average,joint_0_mean,-0.2985876607037729
torque_average,joint_0_max,7.867015682109571
torque_average,joint_0_min,-7.582444845898032
torque_average,joint_1_mean,-36.790493285921094
torque_average,joint_1_max,-12.349573625285952
torque_average,joint_1_min,-55.94325893305876
torque_average,joint_2_mean,-0.8866691052710858
torque_average,joint_2_max,7.3587725927215395
torque_average,joint_2_min,-8.295135882960384
torque_average,joint_3_mean,17.59503799710455
torque_average,joint_3_max,21.751959456148967
torque_average,joint_3_min,3.184524965514524
torque_average,joint_4_mean,0.4898287191766765
torque_average,joint_4_max,4.3053984637034315
torque_average,joint_4_min,-3.4826698947578665
torque_average,joint_5_mean,1.337936854073327
torque_average,joint_5_max,4.910906671932637
torque_average,joint_5_min,-2.228552777686952
torque_average,joint_6_mean,0.35288588388539377
torque_average,joint_6_max,4.689728309704798
torque_average,joint_6_min,-2.760550614684925
torque_current,mean,-2.6065314405091256
torque_current,max,22.05807369513174
torque_current,min,-60.68143670849491
torque_current,sum,-6148.807668161027
torque_current,std,15.725394007430872
torque_current,joint_0_mean,-0.29891417517943625
torque_current,joint_0_max,8.002867356616965
torque_current,joint_0_min,-8.252134991742178
torque_current,joint_1_mean,-36.82834032271136
torque_current,joint_1_max,-12.342591094236964
torque_current,joint_1_min,-60.68143670849491
torque_current,joint_2_mean,-0.8892527829826833
torque_current,joint_2_max,7.41647498130355
torque_current,joint_2_min,-8.897977146582845
torque_current,joint_3_mean,17.597550116978212
torque_current,joint_3_max,22.05807369513174
torque_current,joint_3_min,2.0119021674442132
torque_current,joint_4_mean,0.4851398264776314
torque_current,joint_4_max,4.821688046691337
torque_current,joint_4_min,-5.035565126929204
torque_current,joint_5_mean,1.3424243407706167
torque_current,joint_5_max,5.460975965857697
torque_current,joint_5_min,-2.953798999421528
torque_current,joint_6_mean,0.3456729130831391
torque_current,joint_6_max,5.614828893684939
torque_current,joint_6_min,-4.762427321286593
velocity,mean,0.024041834133896853
velocity,max,0.6457193481977441
velocity,min,-0.6224136449736644
velocity,sum,56.71468672186268
velocity,std,0.20562550076302646
velocity,joint_0_mean,-0.021647072894651495
velocity,joint_0_max,0.17027458040313606
velocity,joint_0_min,-0.19999853036433152
velocity,joint_1_mean,0.08326016395915051
velocity,joint_1_max,0.45246333286176643
velocity,joint_1_min,-0.24192749852259154
velocity,joint_2_mean,-0.0024233134576291497
velocity,joint_2_max,0.2535923414546093
velocity,joint_2_min,-0.2743324651093032
velocity,joint_3_mean,0.11318756579323211
velocity,joint_3_max,0.6457193481977441
velocity,joint_3_min,-0.3589552649067089
velocity,joint_4_mean,0.026890184396604837
velocity,joint_4_max,0.31648733882150915
velocity,joint_4_min,-0.3268060609660465
velocity,joint_5_mean,-0.05519817369287478
velocity,joint_5_max,0.47107806209217346
velocity,joint_5_min,-0.6224136449736644
velocity,joint_6_mean,0.02422348483344593
velocity,joint_6_max,0.43206236021128464
velocity,joint_6_min,-0.31497732612699475
acceleration,mean,-0.030384669039250314
acceleration,max,2.068350350093567
acceleration,min,-2.4016063024517145
acceleration,sum,-71.6774342635915
acceleration,std,0.4550908178251243
acceleration,joint_0_mean,0.010380968263029134
acceleration,joint_0_max,0.392628297403085
acceleration,joint_0_min,-0.3269266533603772
acceleration,joint_1_mean,-0.05604450229047175
acceleration,joint_1_max,1.482653964508744
acceleration,joint_1_min,-1.630238150665215
acceleration,joint_2_mean,0.047876581077923065
acceleration,joint_2_max,0.8811125028384461
acceleration,joint_2_min,-0.7811842432529392
acceleration,joint_3_mean,0.0011356035828117234
acceleration,joint_3_max,2.068350350093567
acceleration,joint_3_min,-1.8673622047858165
acceleration,joint_4_mean,-0.08181881633294275
acceleration,joint_4_max,0.9771817926681206
acceleration,joint_4_min,-1.1874724330473714
acceleration,joint_5_mean,-0.0671360164378003
acceleration,joint_5_max,1.8586341026337905
acceleration,joint_5_min,-2.4016063024517145
acceleration,joint_6_mean,-0.06708650113730132
acceleration,joint_6_max,1.881580756190434
acceleration,joint_6_min,-1.5537498640089555
kinematic_jerk_delta,mean,0.016839427693334616
kinematic_jerk_delta,max,33.0473450925445
kinematic_jerk_delta,min,-33.35522605450405
kinematic_jerk_delta,sum,39.72420992857636
kinematic_jerk_delta,std,4.065801653624428
kinematic_jerk_delta,joint_0_mean,-0.01136578063711995
kinematic_jerk_delta,joint_0_max,4.688339376571045
kinematic_jerk_delta,joint_0_min,-4.672275000811636
kinematic_jerk_delta,joint_1_mean,-0.0659790605263604
kinematic_jerk_delta,joint_1_max,33.0473450925445
kinematic_jerk_delta,joint_1_min,-24.88786698095317
kinematic_jerk_delta,joint_2_mean,0.049669945794232284
kinematic_jerk_delta,joint_2_max,10.579241010095895
kinematic_jerk_delta,joint_2_min,-15.322698218792889
kinematic_jerk_delta,joint_3_mean,0.0900842937923914
kinematic_jerk_delta,joint_3_max,30.966113213027437
kinematic_jerk_delta,joint_3_min,-32.06723592982909
