metric_type,metric_name,value
torque_average,mean,-1.7520645225638949
torque_average,max,36.216131807059405
torque_average,min,-71.03266051004302
torque_average,sum,-2011.3700719033513
torque_average,std,14.959787567588577
torque_average,joint_0_mean,-1.696229476988689
torque_average,joint_0_max,9.848368779217598
torque_average,joint_0_min,-12.925115863288525
torque_average,joint_1_mean,-27.95918729410862
torque_average,joint_1_max,9.598395200812185
torque_average,joint_1_min,-71.03266051004302
torque_average,joint_2_mean,-1.2784148532815225
torque_average,joint_2_max,9.881565306959121
torque_average,joint_2_min,-11.616614318442647
torque_average,joint_3_mean,16.70843686008248
torque_average,joint_3_max,36.216131807059405
torque_average,joint_3_min,-8.736022330642896
torque_average,joint_4_mean,-0.050856610334931475
torque_average,joint_4_max,4.120763972629052
torque_average,joint_4_min,-4.794718822819731
torque_average,joint_5_mean,1.03471065545464
torque_average,joint_5_max,10.9626739818009
torque_average,joint_5_min,-8.090583144436263
torque_average,joint_6_mean,0.9770890612293764
torque_average,joint_6_max,2.5862640643935615
torque_average,joint_6_min,-0.9405899061199354
torque_current,mean,-1.7661384503564412
torque_current,max,47.75488046555704
torque_current,min,-76.8437387385822
torque_current,sum,-2027.5269410091946
torque_current,std,16.930063403809896
torque_current,joint_0_mean,-1.7134115495805189
torque_current,joint_0_max,15.697890596083631
torque_current,joint_0_min,-18.117232073225313
torque_current,joint_1_mean,-27.977475157943122
torque_current,joint_1_max,19.798723729235864
torque_current,joint_1_min,-76.8437387385822
torque_current,joint_2_mean,-1.293511740487264
torque_current,joint_2_max,15.580342019310466
torque_current,joint_2_min,-16.978989986507273
torque_current,joint_3_mean,16.68223085673024
torque_current,joint_3_max,47.75488046555704
torque_current,joint_3_min,-21.239811635693986
torque_current,joint_4_mean,-0.06007572721670385
torque_current,joint_4_max,6.145536330293812
torque_current,joint_4_min,-6.636304470646478
torque_current,joint_5_mean,1.022524104643183
torque_current,joint_5_max,12.0
torque_current,joint_5_min,-12.0
torque_current,joint_6_mean,0.9767500613590983
torque_current,joint_6_max,2.8945686217959103
torque_current,joint_6_min,-1.0104065145012535
velocity,mean,0.007370492032831182
velocity,max,0.5796187196952862
velocity,min,-0.7209894292294251
velocity,sum,8.461324853690197
velocity,std,0.20943079315463703
velocity,joint_0_mean,-0.013204952611186859
velocity,joint_0_max,0.059528161616185536
velocity,joint_0_min,-0.13654220822746438
velocity,joint_1_mean,0.011002341891791268
velocity,joint_1_max,0.5796187196952862
velocity,joint_1_min,-0.6251799366400006
velocity,joint_2_mean,-0.040917275496044764
velocity,joint_2_max,0.18724536922786375
velocity,joint_2_min,-0.23928571021947453
velocity,joint_3_mean,-0.002976095200287147
velocity,joint_3_max,0.5447703572605769
velocity,joint_3_min,-0.5363855965690972
