metric_type,metric_name,value
torque_average,mean,-2.576140812097459
torque_average,max,41.079033562079786
torque_average,min,-65.93236064356633
torque_average,sum,-9377.15255603475
torque_average,std,15.35830907690942
torque_average,joint_0_mean,-3.359247470703778
torque_average,joint_0_max,12.916694937525019
torque_average,joint_0_min,-17.63163893413742
torque_average,joint_1_mean,-30.143443295186977
torque_average,joint_1_max,11.479203216602226
torque_average,joint_1_min,-65.93236064356633
torque_average,joint_2_mean,-2.74033378483804
torque_average,joint_2_max,13.124045323089836
torque_average,joint_2_min,-18.57928268737188
torque_average,joint_3_mean,15.498041953579058
torque_average,joint_3_max,41.079033562079786
torque_average,joint_3_min,-9.806793152135304
torque_average,joint_4_mean,0.21304828755989516
torque_average,joint_4_max,4.18077881966086
torque_average,joint_4_min,-2.520463483154856
torque_average,joint_5_mean,1.8484141842570943
torque_average,joint_5_max,12.0
torque_average,joint_5_min,-8.953467708962984
torque_average,joint_6_mean,0.6505344406505308
torque_average,joint_6_max,3.6232125863907534
torque_average,joint_6_min,-1.0746217833900154
torque_current,mean,-2.5806571988475002
torque_current,max,55.21598682025053
torque_current,min,-69.89112664962983
torque_current,sum,-9393.592203804901
torque_current,std,17.279429402064117
torque_current,joint_0_mean,-3.3582521319882983
torque_current,joint_0_max,18.323688260955795
torque_current,joint_0_min,-22.175575107388852
torque_current,joint_1_mean,-30.168864971674626
torque_current,joint_1_max,21.812851499907502
torque_current,joint_1_min,-69.89112664962983
torque_current,joint_2_mean,-2.736820255138068
torque_current,joint_2_max,18.61482125085468
torque_current,joint_2_min,-24.817992189228075
torque_current,joint_3_mean,15.487397842866567
torque_current,joint_3_max,55.21598682025053
torque_current,joint_3_min,-21.06795577950512
torque_current,joint_4_mean,0.2136107614896737
torque_current,joint_4_max,6.084642049808233
torque_current,joint_4_min,-3.3848424364376446
torque_current,joint_5_mean,1.847200827124294
torque_current,joint_5_max,12.0
torque_current,joint_5_min,-12.0
torque_current,joint_6_mean,0.6511275353879543
torque_current,joint_6_max,4.006046222603023
torque_current,joint_6_min,-1.1670253308535652
velocity,mean,0.016962782654611472
velocity,max,0.7545981283915103
velocity,min,-0.9194651247877885
velocity,sum,61.744528862785764
velocity,std,0.17449171054238802
velocity,joint_0_mean,0.007864778956129217
velocity,joint_0_max,0.07311814912524082
velocity,joint_0_min,-0.05850449518401209
velocity,joint_1_mean,0.029610496917408243
velocity,joint_1_max,0.5706101114586049
velocity,joint_1_min,-0.4963390462018897
velocity,joint_2_mean,0.005867585211176988
velocity,joint_2_max,0.2336717400632305
velocity,joint_2_min,-0.2171064822633787
