metric_type,metric_name,value
torque_average,mean,-1.660192051647316
torque_average,max,32.15031936228044
torque_average,min,-60.173519698422766
torque_average,sum,-2533.4530708138045
torque_average,std,14.339806295903895
torque_average,joint_0_mean,-0.04199839721877821
torque_average,joint_0_max,14.112646351663301
torque_average,joint_0_min,-8.766998903899378
torque_average,joint_1_mean,-28.952200824315966
torque_average,joint_1_max,3.2404531708359987
torque_average,joint_1_min,-60.173519698422766
torque_average,joint_2_mean,0.37835785934921484
torque_average,joint_2_max,14.022936750053857
torque_average,joint_2_min,-8.824292849409527
torque_average,joint_3_mean,15.724410560977095
torque_average,joint_3_max,32.15031936228044
torque_average,joint_3_min,-19.678696675827975
torque_average,joint_4_mean,-0.08347986402787828
torque_average,joint_4_max,2.48616066241439
torque_average,joint_4_min,-2.5849065293718425
torque_average,joint_5_mean,1.2800478080098452
torque_average,joint_5_max,9.72486871456357
torque_average,joint_5_min,-10.864009167979535
torque_average,joint_6_mean,0.0735184956952505
torque_average,joint_6_max,1.1163995347317923
torque_average,joint_6_min,-1.0207035326078633
torque_current,mean,-1.6611548845045616
torque_current,max,41.24517515438414
torque_current,min,-61.808018744089544
torque_current,sum,-2534.922353753961
torque_current,std,15.55251985712242
torque_current,joint_0_mean,-0.04986611811651008
torque_current,joint_0_max,19.28212145208257
torque_current,joint_0_min,-12.422266130603635
torque_current,joint_1_mean,-28.960433450013674
torque_current,joint_1_max,8.830751581477603
torque_current,joint_1_min,-61.808018744089544
torque_current,joint_2_mean,0.37804406655240963
torque_current,joint_2_max,19.343531620928683
torque_current,joint_2_min,-13.744278287798798
torque_current,joint_3_mean,15.72272211695477
torque_current,joint_3_max,41.24517515438414
torque_current,joint_3_min,-22.91106835256658
torque_current,joint_4_mean,-0.07835228164175534
torque_current,joint_4_max,3.3938043107688256
torque_current,joint_4_min,-2.7824602585165286
torque_current,joint_5_mean,1.286821055716067
torque_current,joint_5_max,12.0
torque_current,joint_5_min,-12.0
torque_current,joint_6_mean,0.07298041901676137
torque_current,joint_6_max,1.5140920792996748
torque_current,joint_6_min,-1.2086728821418835
velocity,mean,0.02705819526939761
velocity,max,0.8481250922711887
velocity,min,-0.9052549443507993
velocity,sum,41.29080598110075
velocity,std,0.2222880498280747
velocity,joint_0_mean,0.012543718606257987
velocity,joint_0_max,0.08956567651657873
velocity,joint_0_min,-0.06063197456920191
velocity,joint_1_mean,0.07125496811613412
velocity,joint_1_max,0.6292905626646197
velocity,joint_1_min,-0.5616465821180456
velocity,joint_2_mean,0.00899097314956434
velocity,joint_2_max,0.2324825140222761
velocity,joint_2_min,-0.22668033222968553
velocity,joint_3_mean,0.04460371620635707
velocity,joint_3_max,0.8481250922711887
velocity,joint_3_min,-0.9052549443507993
velocity,joint_4_mean,-0.01851761059147044
velocity,joint_4_max,0.1836260449401309
velocity,joint_4_min,-0.21349763728141724
velocity,joint_5_mean,0.03368873052119679
velocity,joint_5_max,0.8460416247044639
velocity,joint_5_min,-0.5899338494336597
velocity,joint_6_mean,0.03684287087774344
velocity,joint_6_max,0.26417941205404305
velocity,joint_6_min,-0.31234523148367727
acceleration,mean,-0.035281010294704526
acceleration,max,5.110833647472329
acceleration,min,-3.9963273796666603
acceleration,sum,-53.838821709719106
acceleration,std,1.140658282944748
acceleration,joint_0_mean,-0.015825658348140335
acceleration,joint_0_max,0.35162367712044307
acceleration,joint_0_min,-0.35254447377045844
acceleration,joint_1_mean,-0.11975118948433251
acceleration,joint_1_max,3.894585594794088
acceleration,joint_1_min,-3.579435499712818
acceleration,joint_2_mean,-0.0057637624325314486
acceleration,joint_2_max,1.4252311008424807
acceleration,joint_2_min,-0.9727856731059489
acceleration,joint_3_mean,-0.0468603572961226
acceleration,joint_3_max,5.110833647472329
acceleration,joint_3_min,-3.9963273796666603
acceleration,joint_4_mean,0.05459722375361217
acceleration,joint_4_max,2.034582191879365
acceleration,joint_4_min,-1.8024366926851518
acceleration,joint_5_mean,-0.04733588959935927
acceleration,joint_5_max,3.812873207686755
acceleration,joint_5_min,-3.6066379924802687
acceleration,joint_6_mean,-0.06602743865605767
acceleration,joint_6_max,1.1513655502986673
acceleration,joint_6_min,-1.9489480149126546
kinematic_jerk_delta,mean,-0.03614414187046947
kinematic_jerk_delta,max,106.91524790583354
kinematic_jerk_delta,min,-94.44655849146204
kinematic_jerk_delta,sum,-55.15596049433641
kinematic_jerk_delta,std,29.556635076465614
kinematic_jerk_delta,joint_0_mean,-0.0021982604408445137
kinematic_jerk_delta,joint_0_max,7.324184785480492
kinematic_jerk_delta,joint_0_min,-7.394642154718065
kinematic_jerk_delta,joint_1_mean,-0.05617228012619044
kinematic_jerk_delta,joint_1_max,82.08655150118557
kinematic_jerk_delta,joint_1_min,-74.1969340643363
kinematic_jerk_delta,joint_2_mean,0.016798773781371866
kinematic_jerk_delta,joint_2_max,31.369422734589822
kinematic_jerk_delta,joint_2_min,-35.024490509720216
kinematic_jerk_delta,joint_3_mean,-0.05676848617665667
kinematic_jerk_delta,joint_3_max,106.91524790583354
kinematic_jerk_delta,joint_3_min,-94.44655849146204
kinematic_jerk_delta,joint_4_mean,0.024289839283672482
kinematic_jerk_delta,joint_4_max,43.65365931493013
kinematic_jerk_delta,joint_4_min,-40.04774108127873
kinematic_jerk_delta,joint_5_mean,-0.12034927654818744
kinematic_jerk_delta,joint_5_max,75.73480025293517
kinematic_jerk_delta,joint_5_min,-91.13048107926201
kinematic_jerk_delta,joint_6_mean,-0.05860930286644933
kinematic_jerk_delta,joint_6_max,30.01114560419407
kinematic_jerk_delta,joint_6_min,-41.36093961384125
kinematic_jerk_gradient,mean,-0.13687915562906067
kinematic_jerk_gradient,max,70.80535472012309
