metric_type,metric_name,value
torque_average,mean,-1.9969308168676172
torque_average,max,28.14932037088424
torque_average,min,-55.433739276545666
torque_average,sum,-7268.828173398127
torque_average,std,13.922765823017102
torque_average,joint_0_mean,-0.19018815278841986
torque_average,joint_0_max,8.973093261680116
torque_average,joint_0_min,-6.397930905610097
torque_average,joint_1_mean,-30.15652275758865
torque_average,joint_1_max,21.844958358529375
torque_average,joint_1_min,-55.433739276545666
torque_average,joint_2_mean,0.5137826392547077
torque_average,joint_2_max,9.092205719655645
torque_average,joint_2_min,-8.117696725740695
torque_average,joint_3_mean,14.051578649137054
torque_average,joint_3_max,28.14932037088424
torque_average,joint_3_min,-16.87024153779396
torque_average,joint_4_mean,0.27140891397811284
torque_average,joint_4_max,3.8862026260287204
torque_average,joint_4_min,-2.659376183022438
torque_average,joint_5_mean,1.2709720239140996
torque_average,joint_5_max,9.448205483193073
torque_average,joint_5_min,-8.596242288765819
torque_average,joint_6_mean,0.26045296601977547
torque_average,joint_6_max,3.6127737892978358
torque_average,joint_6_min,-1.9227199647994329
torque_current,mean,-2.000452633548413
torque_current,max,35.162938896516316
torque_current,min,-60.36075972489749
torque_current,sum,-7281.6475861162235
torque_current,std,14.637193646370479
torque_current,joint_0_mean,-0.18973616246074723
torque_current,joint_0_max,11.771050939455556
torque_current,joint_0_min,-8.185494883254414
torque_current,joint_1_mean,-30.181610892061382
torque_current,joint_1_max,30.399388205254276
torque_current,joint_1_min,-60.36075972489749
torque_current,joint_2_mean,0.5161517889518894
torque_current,joint_2_max,11.814048245374286
torque_current,joint_2_min,-10.910041887979919
torque_current,joint_3_mean,14.050507383981175
torque_current,joint_3_max,35.162938896516316
torque_current,joint_3_min,-19.03795566952687
torque_current,joint_4_mean,0.2726022075023476
torque_current,joint_4_max,5.262911135371519
torque_current,joint_4_min,-3.4021490235772065
torque_current,joint_5_mean,1.2685160822569579
torque_current,joint_5_max,12.0
torque_current,joint_5_min,-12.0
torque_current,joint_6_mean,0.2604011569908682
torque_current,joint_6_max,4.755368824735403
torque_current,joint_6_min,-3.0533969908621175
velocity,mean,0.013405268000302924
velocity,max,0.769895929297198
velocity,min,-0.6168794887484257
velocity,sum,48.79517552110264
velocity,std,0.14700152917325965
velocity,joint_0_mean,0.001355692828968951
velocity,joint_0_max,0.0882675336178231
velocity,joint_0_min,-0.061820945692302405
velocity,joint_1_mean,0.029667180314440125
velocity,joint_1_max,0.6000152100308092
velocity,joint_1_min,-0.45159361986060687
velocity,joint_2_mean,0.00233981160266909
velocity,joint_2_max,0.26179938697454863
velocity,joint_2_min,-0.2070502154071389
velocity,joint_3_mean,0.026771564640709934
velocity,joint_3_max,0.769895929297198
velocity,joint_3_min,-0.6168794887484257
velocity,joint_4_mean,0.00849660612945412
velocity,joint_4_max,0.17810861096654884
velocity,joint_4_min,-0.22484658781727124
velocity,joint_5_mean,-0.007247031427168399
velocity,joint_5_max,0.5625065349234589
velocity,joint_5_min,-0.5585125187289095
velocity,joint_6_mean,0.03245305191304665
velocity,joint_6_max,0.44614123150721463
velocity,joint_6_min,-0.3631900133335104
acceleration,mean,-0.027410723211032703
acceleration,max,5.22966141121106
acceleration,min,-16.976789523187485
acceleration,sum,-99.77503248815904
acceleration,std,0.876255648938163
acceleration,joint_0_mean,0.0039998855894311765
acceleration,joint_0_max,0.9059665791758144
acceleration,joint_0_min,-0.4507421027388727
acceleration,joint_1_mean,-0.059836144469576705
acceleration,joint_1_max,3.689627249306613
acceleration,joint_1_min,-16.976789523187485
acceleration,joint_2_mean,0.013069742987073918
acceleration,joint_2_max,5.22966141121106
acceleration,joint_2_min,-1.2950473954439583
acceleration,joint_3_mean,-0.014130946744944594
acceleration,joint_3_max,2.80205824936238
acceleration,joint_3_min,-3.5784356393565435
acceleration,joint_4_mean,-0.03133287620220662
acceleration,joint_4_max,3.657905358887446
acceleration,joint_4_min,-1.60600059898149
acceleration,joint_5_mean,-0.038480994160835044
acceleration,joint_5_max,3.38120190040661
acceleration,joint_5_min,-5.918530644402189
acceleration,joint_6_mean,-0.06516372947617112
acceleration,joint_6_max,2.708441110946037
acceleration,joint_6_min,-3.4295357012948537
kinematic_jerk_delta,mean,0.0006186351908036455
kinematic_jerk_delta,max,343.987220122727
kinematic_jerk_delta,min,-326.5588434202374
kinematic_jerk_delta,sum,2.2518320945252697
kinematic_jerk_delta,std,22.308366401734375
kinematic_jerk_delta,joint_0_mean,-0.0006554272498506017
kinematic_jerk_delta,joint_0_max,17.36831962922028
kinematic_jerk_delta,joint_0_min,-12.374684330830409
kinematic_jerk_delta,joint_1_mean,-0.002393523612472465
kinematic_jerk_delta,joint_1_max,343.987220122727
kinematic_jerk_delta,joint_1_min,-326.5588434202374
kinematic_jerk_delta,joint_2_mean,-0.0005557378666787098
kinematic_jerk_delta,joint_2_max,107.00866639289923
kinematic_jerk_delta,joint_2_min,-114.56048403186153
kinematic_jerk_delta,joint_3_mean,-0.01610987650047733
kinematic_jerk_delta,joint_3_max,97.34008673556114
kinematic_jerk_delta,joint_3_min,-91.35810862789171
kinematic_jerk_delta,joint_4_mean,0.004695867226392643
kinematic_jerk_delta,joint_4_max,76.21704825480518
kinematic_jerk_delta,joint_4_min,-58.05397410253836
kinematic_jerk_delta,joint_5_mean,0.030618890272845187
kinematic_jerk_delta,joint_5_max,91.83254874119687
kinematic_jerk_delta,joint_5_min,-143.04242996270395
kinematic_jerk_delta,joint_6_mean,-0.011269745934133966
kinematic_jerk_delta,joint_6_max,52.28913961790203
kinematic_jerk_delta,joint_6_min,-72.81556121157838
kinematic_jerk_gradient,mean,0.01756521357370665
kinematic_jerk_gradient,max,168.83642623701476
kinematic_jerk_gradient,min,-176.93256436138245
kinematic_jerk_gradient,sum,63.93737740829221
kinematic_jerk_gradient,std,14.883483115912458
kinematic_jerk_gradient,joint_0_mean,0.005346693070796493
kinematic_jerk_gradient,joint_0_max,6.498031233978248
kinematic_jerk_gradient,joint_0_min,-9.281169827564778
kinematic_jerk_gradient,joint_1_mean,0.03437217190187776
kinematic_jerk_gradient,joint_1_max,168.83642623701476
kinematic_jerk_gradient,joint_1_min,-176.93256436138245
kinematic_jerk_gradient,joint_2_mean,0.01643501896053023
