metric_type,metric_name,value
torque_average,mean,-1.136193477957144
torque_average,max,31.372653542194975
torque_average,min,-65.93085533066827
torque_average,sum,-1845.178208202402
torque_average,std,13.749211753215105
torque_average,joint_0_mean,0.49274283990869716
torque_average,joint_0_max,9.525047231044041
torque_average,joint_0_min,-14.83822933353348
torque_average,joint_1_mean,-27.25345619205501
torque_average,joint_1_max,17.867299913745526
torque_average,joint_1_min,-65.93085533066827
torque_average,joint_2_mean,0.8650588282496068
torque_average,joint_2_max,10.962117088965613
torque_average,joint_2_min,-13.419807248832253
torque_average,joint_3_mean,16.111645813789853
torque_average,joint_3_max,31.372653542194975
torque_average,joint_3_min,-6.578018671352977
torque_average,joint_4_mean,0.10039911709094453
torque_average,joint_4_max,4.37378216296498
torque_average,joint_4_min,-2.8999781994030247
torque_average,joint_5_mean,1.5621246955452948
torque_average,joint_5_max,10.740542737858874
torque_average,joint_5_min,-6.955373975399488
torque_average,joint_6_mean,0.16813055177060948
torque_average,joint_6_max,3.2021506743725126
torque_average,joint_6_min,-2.9967064754092014
torque_current,mean,-1.1414650835696438
torque_current,max,37.85803845768932
torque_current,min,-71.70345703522278
torque_current,sum,-1853.7392957171016
torque_current,std,14.613171526511818
torque_current,joint_0_mean,0.4981596061606704
torque_current,joint_0_max,11.770553143641868
torque_current,joint_0_min,-19.561036561538995
torque_current,joint_1_mean,-27.30432640467574
torque_current,joint_1_max,28.907404073490895
torque_current,joint_1_min,-71.70345703522278
torque_current,joint_2_mean,0.878471109530495
torque_current,joint_2_max,13.005490181853222
torque_current,joint_2_min,-18.335852992247563
torque_current,joint_3_mean,16.107755617616707
torque_current,joint_3_max,37.85803845768932
torque_current,joint_3_min,-7.345243829019039
torque_current,joint_4_mean,0.10115835054658226
torque_current,joint_4_max,4.8862831892941845
torque_current,joint_4_min,-3.448361873336527
torque_current,joint_5_mean,1.5598707554705036
torque_current,joint_5_max,12.0
torque_current,joint_5_min,-12.0
torque_current,joint_6_mean,0.1686553803632749
torque_current,joint_6_max,4.240763118370269
torque_current,joint_6_min,-4.442643796131724
velocity,mean,0.02723333916591618
velocity,max,0.7501591602011629
velocity,min,-0.9491914163634553
velocity,sum,44.22694280544788
velocity,std,0.23839313810849916
velocity,joint_0_mean,0.013992984177073274
velocity,joint_0_max,0.12359317022960681
velocity,joint_0_min,-0.15300209821579716
velocity,joint_1_mean,0.03397209308259234
velocity,joint_1_max,0.6558444166457983
velocity,joint_1_min,-0.7389636065181081
velocity,joint_2_mean,0.024873089387397296
velocity,joint_2_max,0.2959020590101192
velocity,joint_2_min,-0.3304821195837654
velocity,joint_3_mean,0.020702411305619492
velocity,joint_3_max,0.7501591602011629
velocity,joint_3_min,-0.5562766009533253
velocity,joint_4_mean,-0.01701467035167452
velocity,joint_4_max,0.33136561405219955
velocity,joint_4_min,-0.30724662086657945
velocity,joint_5_mean,0.03041659849352682
velocity,joint_5_max,0.6458921525401838
velocity,joint_5_min,-0.9491914163634553
velocity,joint_6_mean,0.08369086806687859
velocity,joint_6_max,0.6349457747635532
velocity,joint_6_min,-0.7093981635710193
acceleration,mean,-0.04736751257262276
acceleration,max,4.709062043054267
acceleration,min,-3.637749561628556
acceleration,sum,-76.92484041793936
acceleration,std,0.9946204493334908
acceleration,joint_0_mean,-0.023919242119591063
acceleration,joint_0_max,0.38119821995065895
acceleration,joint_0_min,-0.38818535504488777
acceleration,joint_1_mean,-0.01626591420802799
acceleration,joint_1_max,4.709062043054267
acceleration,joint_1_min,-3.637749561628556
acceleration,joint_2_mean,-0.060486823485516365
acceleration,joint_2_max,1.3167178671876383
acceleration,joint_2_min,-1.4208542881053476
acceleration,joint_3_mean,-0.04102344680314362
acceleration,joint_3_max,3.2553988153174878
acceleration,joint_3_min,-3.534070164271155
acceleration,joint_4_mean,-0.036825575784772434
acceleration,joint_4_max,1.1655182500532806
acceleration,joint_4_min,-1.267065404179653
acceleration,joint_5_mean,-0.04858134434283076
acceleration,joint_5_max,3.274584951731018
acceleration,joint_5_min,-2.9500448709675213
acceleration,joint_6_mean,-0.10447024126447718
acceleration,joint_6_max,2.1839900224779503
acceleration,joint_6_min,-2.808227954163893
kinematic_jerk_delta,mean,0.017507823669011997
kinematic_jerk_delta,max,65.64142994964786
kinematic_jerk_delta,min,-135.78937959177284
kinematic_jerk_delta,sum,28.432705638475483
kinematic_jerk_delta,std,22.467253276858912
kinematic_jerk_delta,joint_0_mean,-0.016226244419417946
kinematic_jerk_delta,joint_0_max,12.338873666651617
kinematic_jerk_delta,joint_0_min,-6.887070838086928
kinematic_jerk_delta,joint_1_mean,0.03219642924225301
kinematic_jerk_delta,joint_1_max,55.78521816712461
kinematic_jerk_delta,joint_1_min,-56.85470131499526
kinematic_jerk_delta,joint_2_mean,0.0040746258104230335
kinematic_jerk_delta,joint_2_max,49.48071601510713
kinematic_jerk_delta,joint_2_min,-26.345566232441424
kinematic_jerk_delta,joint_3_mean,0.01922052914930841
kinematic_jerk_delta,joint_3_max,65.64142994964786
kinematic_jerk_delta,joint_3_min,-135.78937959177284
kinematic_jerk_delta,joint_4_mean,0.07446158774389691
kinematic_jerk_delta,joint_4_max,24.8399691816233
kinematic_jerk_delta,joint_4_min,-26.843003242426747
kinematic_jerk_delta,joint_5_mean,0.03438847291179045
kinematic_jerk_delta,joint_5_max,53.7170067686453
kinematic_jerk_delta,joint_5_min,-80.2426465270176
kinematic_jerk_delta,joint_6_mean,-0.02556063475516831
kinematic_jerk_delta,joint_6_max,34.30924792562998
kinematic_jerk_delta,joint_6_min,-37.13488587884201
kinematic_jerk_gradient,mean,0.0291930909186759
kinematic_jerk_gradient,max,80.57375066608806
kinematic_jerk_gradient,min,-56.458778433552794
kinematic_jerk_gradient,sum,47.40957965192966
kinematic_jerk_gradient,std,15.857176823188881
kinematic_jerk_gradient,joint_0_mean,-0.01905619271447072
kinematic_jerk_gradient,joint_0_max,5.311965837021108
kinematic_jerk_gradient,joint_0_min,-4.265873966187632
kinematic_jerk_gradient,joint_1_mean,0.15960203853294727
kinematic_jerk_gradient,joint_1_max,80.57375066608806
kinematic_jerk_gradient,joint_1_min,-49.61859349184927
kinematic_jerk_gradient,joint_2_mean,-0.047328046586688974
kinematic_jerk_gradient,joint_2_max,20.650060124564426
kinematic_jerk_gradient,joint_2_min,-28.067988081564696
kinematic_jerk_gradient,joint_3_mean,0.17963320814050796
kinematic_jerk_gradient,joint_3_max,58.20993459362783
kinematic_jerk_gradient,joint_3_min,-45.64102502812412
kinematic_jerk_gradient,joint_4_mean,-0.022777486965968343
kinematic_jerk_gradient,joint_4_max,15.9054051767805
kinematic_jerk_gradient,joint_4_min,-20.780979310949142
kinematic_jerk_gradient,joint_5_mean,-0.026908241285874882
