metric_type,metric_name,value
kinematic_jerk_gradient,mean,0.026556141527791566
kinematic_jerk_gradient,max,210.37281837133253
kinematic_jerk_gradient,min,-209.08510008165769
kinematic_jerk_gradient,sum,96.6643551611613
kinematic_jerk_gradient,std,38.41541175588442
kinematic_jerk_gradient,joint_0_mean,0.02134789017423552
kinematic_jerk_gradient,joint_0_max,48.392508704826206
kinematic_jerk_gradient,joint_0_min,-31.427237330136272
kinematic_jerk_gradient,joint_1_mean,-0.015376583704421767
kinematic_jerk_gradient,joint_1_max,100.99767970107666
kinematic_jerk_gradient,joint_1_min,-98.69600362166298
kinematic_jerk_gradient,joint_2_mean,0.02296831492305999
kinematic_jerk_gradient,joint_2_max,67.73471236175986
kinematic_jerk_gradient,joint_2_min,-100.13778315369
kinematic_jerk_gradient,joint_3_mean,0.03306287495102674
kinematic_jerk_gradient,joint_3_max,88.6824805202101
kinematic_jerk_gradient,joint_3_min,-87.34635605590178
kinematic_jerk_gradient,joint_4_mean,0.01842953076334424
kinematic_jerk_gradient,joint_4_max,102.31177120456489
kinematic_jerk_gradient,joint_4_min,-74.3152933336648
kinematic_jerk_gradient,joint_5_mean,0.15610184419815573
kinematic_jerk_gradient,joint_5_max,210.37281837133253
kinematic_jerk_gradient,joint_5_min,-209.08510008165769
kinematic_jerk_gradient,joint_6_mean,-0.05064088061086189
kinematic_jerk_gradient,joint_6_max,27.639638463394544
kinematic_jerk_gradient,joint_6_min,-27.729976170714366
actuator_jerk_delta,mean,-0.2056913520627729
actuator_jerk_delta,max,1190.3094887330496
actuator_jerk_delta,min,-1131.4342090411035
actuator_jerk_delta,sum,-748.7165215084933
actuator_jerk_delta,std,275.52569104427704
actuator_jerk_delta,joint_0_mean,0.013881301632525177
actuator_jerk_delta,joint_0_max,658.5979692120318
actuator_jerk_delta,joint_0_min,-506.41230906458145
actuator_jerk_delta,joint_1_mean,-1.86368178660483
actuator_jerk_delta,joint_1_max,1190.3094887330496
actuator_jerk_delta,joint_1_min,-1131.4342090411035
actuator_jerk_delta,joint_2_mean,0.13034333575417645
actuator_jerk_delta,joint_2_max,280.17680609097766
actuator_jerk_delta,joint_2_min,-322.4021681139044
actuator_jerk_delta,joint_3_mean,0.40989529556119436
actuator_jerk_delta,joint_3_max,935.6080366696549
actuator_jerk_delta,joint_3_min,-861.5008684754193
actuator_jerk_delta,joint_4_mean,0.017523354959735553
actuator_jerk_delta,joint_4_max,296.7683940768673
actuator_jerk_delta,joint_4_min,-252.53570643945
actuator_jerk_delta,joint_5_mean,-0.12342677343323115
actuator_jerk_delta,joint_5_max,480.0
actuator_jerk_delta,joint_5_min,-480.0
actuator_jerk_delta,joint_6_mean,-0.02437419230899854
actuator_jerk_delta,joint_6_max,79.66325528152008
actuator_jerk_delta,joint_6_min,-72.06105963329207
actuator_jerk_gradient,mean,-0.18261016409555647
actuator_jerk_gradient,max,606.7363127340892
actuator_jerk_gradient,min,-574.316931921505
actuator_jerk_gradient,sum,-664.7009973078256
actuator_jerk_gradient,std,137.63229131980205
